coord	FC	cat
chr1:16161343-16161678	1.14858148373441	SE
chr1:16173837-16174511	0.632739370816194	promoter
chr1:16175856-16176192	1.17795696925192	promoter
chr1:16212760-16213026	1.14929621574214	REnh
chr1:16251221-16251531	1.62563657751868	no
chr1:16264185-16264701	1.31912358340994	no
chr1:16270843-16271071	1.31572971419366	no
chr1:16278715-16279016	1.56942303154107	no
chr1:16279311-16279488	1.54378211498232	no
chr1:16283913-16284337	1.24716713195767	no
chr1:16285305-16285687	1.45903130030986	no
chr1:16301932-16302559	1.3171355585298	promoter
chr1:16312230-16312427	2.15147512565846	no
chr1:16320999-16321504	1.09180702025738	no
chr1:16333565-16333863	1.23137905402525	no
chr1:16335410-16336031	0.798106997081825	no
chr1:16339070-16339387	1.25298607557369	REnh
chr1:16359281-16359700	0.909842072737378	no
chr1:16382521-16382970	1.07140274317757	no
chr1:16400007-16400369	1.19525442841861	promoter
chr1:16405351-16405994	0.961348365745211	REnh
chr1:16408764-16409354	0.938912713935856	no
chr1:16440257-16440447	0.591908725843003	no
chr1:16465980-16466466	1.09951366386333	SE
chr1:16470019-16470182	1.33397775988131	SE
chr1:16470322-16470780	1.00991745865963	SE
chr1:16471670-16472008	1.1268525454232	SE
chr1:16472136-16472533	0.695015609309063	SE
chr1:16472962-16473125	2.01338744389867	SE
chr1:16480997-16481908	1.07727688640987	promoter
chr1:16482248-16482771	0.86522503051247	promoter
chr1:16485667-16486080	1.02789875660836	SE
chr1:16488936-16489121	1.12465574892378	SE
chr1:16499604-16500424	0.928014012052673	SE
chr1:16502427-16502727	1.42947803030215	SE
chr1:16508241-16508806	0.719607953978797	SE
chr1:16511364-16511711	0.746758078677171	SE
chr1:16513947-16514772	1.00394919601624	SE
chr1:16515627-16515890	0.434396091651039	SE
chr1:16531450-16531856	0.819302135607184	REnh
chr1:16533268-16533790	0.430804775529378	REnh
chr1:16562681-16563083	0.964171675376795	promoter
chr1:16570760-16571321	0.965712470287607	no
chr1:16616540-16616847	1.07727688640987	no
chr1:16678938-16679262	0.908569720566447	promoter
chr1:16689803-16690183	0.801261869158032	no
chr1:16693635-16694454	0.801387308751803	promoter
chr1:16702078-16702443	0.531158633389799	no
chr1:16720124-16720375	1.36567919542752	no
chr1:16766833-16767631	0.852312299389611	promoter
chr1:16801470-16801799	1.02372365085559	no
chr1:16824036-16824271	0.699819454057411	no
chr1:16825504-16825764	0.758755200834864	REnh
chr1:16840428-16840745	0.442882417456649	REnh
chr1:16861521-16861765	0.66801888732468	no
chr1:16872354-16872531	0.85412000175998	no
chr1:16918281-16918592	1.08622767897922	no
chr1:16939762-16940037	0.807327553481819	promoter
chr1:16947463-16947929	1.15908550226614	REnh
chr1:16951426-16951777	1.27753562900966	no
chr1:16970991-16971433	0.968781454671413	promoter
chr1:17003147-17003428	1.30371749977703	SE
chr1:17004637-17004906	1.43483232080218	SE
chr1:17011400-17011567	0.222856723912525	SE
chr1:17026724-17026932	0.949544260532708	SE
chr1:17029621-17029998	1.09949189219933	SE
chr1:17033857-17034283	1.27686183652748	SE
chr1:17036192-17036839	1.27608976212387	SE
chr1:17038688-17038884	1.08409585616411	SE
chr1:17053734-17054149	0.99862955242955	SE
chr1:17077013-17077311	1.02115737267928	SE
chr1:17199577-17199843	1.66157566630549	no
chr1:17222908-17223113	0.395550126206363	REnh
chr1:17227325-17227570	1.35589608847426	REnh
chr1:17236352-17236655	0.810304981345575	no
chr1:17242095-17242352	0.756182095350974	no
chr1:17274019-17274354	1.23752495758324	no
chr1:17278115-17278611	0.898499169213719	no
chr1:17287070-17287611	1.36370576860833	REnh
chr1:17289956-17290340	1.18715257400798	no
chr1:17313513-17313777	1.06074732057013	no
chr1:17331552-17331756	1.56629443164266	no
chr1:17372428-17373004	0.952510659347243	no
chr1:17386108-17386604	1.13552718197585	no
chr1:17401966-17402220	1.0521964387268	no
chr1:17452175-17452838	1.08985248389276	REnh
chr1:17454661-17455234	1.27280052555239	REnh
chr1:17495957-17496182	1.01397224035374	no
chr1:17534679-17534921	0.88451573135998	REnh
chr1:17538661-17538829	1.60244596718053	no
chr1:17553099-17553296	0.722393500480457	no
chr1:17559546-17559866	0.778649522047877	REnh
chr1:17560278-17560603	1.78841451569725	REnh
chr1:17563184-17564538	1.05227098557358	REnh
chr1:17565943-17566154	1.21709175228354	no
chr1:17586032-17586374	1.03097481622583	REnh
chr1:17600618-17601058	0.996832339163757	no
chr1:17662547-17662981	0.974312328430407	no
chr1:17664303-17664514	1.31572971419366	no
chr1:17670328-17670513	1.11628382950051	no
chr1:17697110-17697413	1.07989603528714	no
chr1:17732527-17733109	0.97900575699262	no
chr1:17746196-17746876	1.0495109571572	no
chr1:17778812-17778979	0.911450867611211	no
chr1:17803880-17804168	0.912395011610582	no
chr1:17811740-17812207	1.17021234749484	no
chr1:17820635-17821227	1.11619760350994	REnh
chr1:17828732-17829417	0.920697834164601	no
chr1:17834480-17834729	0.753761938773387	no
chr1:17846672-17846842	0.716835023993159	REnh
chr1:17880545-17880773	0.239345838373895	REnh
chr1:17899103-17899524	1.07262549659154	no
chr1:17901095-17901422	0.930400338235752	no
chr1:17933145-17933857	1.02235394225327	no
chr1:17955904-17956267	0.931363722870678	no
chr1:17980227-17980686	0.902689023173708	no
chr1:17988016-17988638	1.18933270048564	no
chr1:18022981-18023260	0.813013329896761	no
chr1:18050242-18050528	0.875916720725784	no
chr1:18054643-18054962	1.17795696925192	no
chr1:18067669-18067912	1.12696316105919	no
chr1:18073484-18073724	0.466200492362541	no
chr1:18085659-18085959	1.22308942018111	no
chr1:18100474-18100726	0.86959127049487	no
chr1:18152544-18153002	1.20839513383207	no
chr1:18175786-18176094	1.15183818944589	no
chr1:18193093-18193269	0.395261308619414	no
chr1:18236161-18236515	0.848787357085712	no
chr1:18246148-18246791	0.957778096494549	no
chr1:18249309-18249817	0.875352423204016	no
chr1:18311003-18311445	1.55543611114226	no
chr1:18325401-18325653	0.857666554651697	no
chr1:18368226-18368540	1.02789875660836	no
chr1:18426914-18427324	1.21417393986689	no
chr1:18523169-18523407	1.36297638850614	no
chr1:18526648-18526914	1.2158333991314	no
chr1:18543856-18544283	1.01865399820357	no
chr1:18561317-18561581	1.15240475733756	no
chr1:18573077-18573281	2.24882694129911	no
chr1:18626236-18626589	1.06158361334338	no
chr1:18629286-18629728	0.929160208890016	no
chr1:18649009-18649264	1.4387592502671	no
chr1:18686801-18687084	0.809125041501805	no
chr1:18688597-18688906	1.69011217327449	no
chr1:18700459-18700751	0.890065245605827	no
chr1:18812727-18813056	0.930400338235752	no
chr1:18837999-18838307	0.72270789900963	no
chr1:18857423-18857741	1.17795696925192	no
chr1:18882967-18883225	0.962038176517349	no
chr1:18887233-18887532	1.01007711615188	no
chr1:18901935-18902449	0.954010777378928	no
chr1:18907763-18908256	0.961287998819313	no
chr1:18911305-18911489	1.22895077744464	no
chr1:18923805-18924449	0.991630336975435	no
chr1:18935017-18935536	1.13023420209789	no
chr1:19000475-19000799	1.51391617616868	no
chr1:19007819-19008265	0.851379601890005	no
chr1:19069931-19070094	1.64447458083683	no
chr1:19121080-19121443	1.04229973670851	no
chr1:19132975-19133214	0.542544496211463	no
chr1:19147163-19147717	0.98875507651068	no
chr1:19201601-19202168	0.939985864352539	no
chr1:19210646-19211137	1.12053066971495	no
chr1:19233404-19233992	0.941181699050526	no
chr1:19239410-19240120	1.04337176853762	no
chr1:19248055-19248400	1.25768332926897	no
chr1:19252987-19253475	1.05143097899929	REnh
chr1:19259012-19259206	0.709118374524785	REnh
chr1:19275024-19275277	0.751547206626788	no
chr1:19282156-19282617	1.28652443185578	promoter
chr1:19282834-19283060	0.542544496211463	promoter
chr1:19298569-19299431	0.993622461191293	REnh
chr1:19302384-19302631	1.00408878190846	no
chr1:19327653-19327841	1.26787734858412	no
chr1:19336288-19336700	1.64809500576044	REnh
chr1:19337585-19337966	0.892289801245032	REnh
chr1:19338795-19339219	1.04239559786617	REnh
chr1:19359409-19359600	2.17341356298593	no
chr1:19378905-19379255	1.17795696925192	no
chr1:19384008-19384270	1.39529220343124	no
chr1:19393680-19393862	0.86959127049487	no
chr1:19408036-19408266	0.340546801537284	no
chr1:19422577-19423249	0.926015059634527	no
chr1:19440042-19440509	1.07332718663887	no
chr1:19506103-19506347	1.14858148373441	no
chr1:19567697-19568141	1.07287606209296	no
chr1:19668013-19668287	0.972607893788032	REnh
chr1:19670808-19671399	1.09233926100829	no
chr1:19700928-19701123	0.69575236195581	no
chr1:19717772-19718262	1.03271892632014	no
chr1:19724840-19725245	0.716917059564278	no
chr1:19731678-19731995	1.44233633890945	no
chr1:19756801-19757017	0.651721897077521	no
chr1:19766337-19766832	0.993489434917164	REnh
chr1:19766995-19767262	1.17795696925192	REnh
chr1:19772292-19772534	1.30371749977703	REnh
chr1:19777279-19777628	1.00652872008844	no
chr1:19794846-19795060	0.591643545642365	no
chr1:19811765-19811942	0.722393500480457	promoter
chr1:19812261-19812674	0.73996905504866	promoter
chr1:19814179-19814605	1.00994408932692	REnh
chr1:19908548-19909094	1.0133847972984	no
chr1:19969513-19969824	0.821000311902851	promoter
chr1:19975112-19975578	0.940989636047442	promoter
chr1:19977451-19978015	1.11708064009161	no
chr1:19980064-19980518	0.835224391227956	REnh
chr1:19986364-19986607	0.936942755594235	no
chr1:19988287-19988660	1.0244772338445	no
chr1:20031044-20031361	0.956580288581427	no
chr1:20042090-20042559	1.01098929111557	no
chr1:20063807-20064257	0.9164122963181	no
chr1:20086249-20086427	1.33397775988131	no
chr1:20088661-20089212	0.970176228406938	no
chr1:20091899-20092400	0.837014286400421	REnh
chr1:20098591-20098789	0.767723198865677	no
chr1:20137512-20138126	0.979210173661067	no
chr1:20151768-20151962	1.11628382950051	no
chr1:20198606-20198959	0.801763126776254	no
chr1:20208561-20209012	1.11775473913683	promoter
chr1:20230216-20230415	0.89637362998851	REnh
chr1:20244303-20245101	1.10062168628103	no
chr1:20251902-20252089	1.45709369182346	promoter
chr1:20284369-20284588	1.62755886591295	no
chr1:20301223-20301696	1.07035208759	REnh
chr1:20414240-20414479	0.796946628793075	no
chr1:20427359-20427901	1.03203320971195	no
chr1:20478565-20479250	1.03468721030997	REnh
chr1:20484891-20485130	1.17795696925192	no
chr1:20491942-20492284	1.14300275651447	no
chr1:20521625-20522027	0.909731473407077	no
chr1:20539236-20539798	0.839247297582036	REnh
chr1:20543110-20543497	0.928800383511205	no
chr1:20559970-20560174	0.982445439085623	no
chr1:20598021-20598316	1.0898305126994	no
chr1:20656345-20656615	1.17795696925192	no
chr1:20688267-20688736	0.963420121823571	no
chr1:20703417-20703793	0.925794926904411	no
chr1:20756715-20757312	1.06819393103276	promoter
chr1:20760562-20760960	1.07099152368988	no
chr1:20795953-20796334	0.798814326540423	no
chr1:20820084-20820930	0.998880800259741	REnh
chr1:20821495-20821800	0.631341206257988	REnh
chr1:20822718-20823013	0.760056492355449	REnh
chr1:20834367-20834609	1.44446307089262	promoter
chr1:20848740-20849312	0.976482003017267	no
chr1:20901609-20902227	0.973158489655184	REnh
chr1:20913810-20914048	1.40126634730915	promoter
chr1:20938850-20939173	0.649198229936841	REnh
chr1:20940420-20940704	0.977879352393841	REnh
chr1:20959653-20960134	0.898482069934197	promoter
chr1:20966341-20967070	1.13887088151233	no
chr1:20980831-20981107	0.556161501611608	no
chr1:20989899-20990240	1.06863381665313	promoter
chr1:21022827-21023744	1.07532512701694	REnh
chr1:21028955-21029345	1.27435279324962	no
chr1:21038314-21038526	1.69011217327449	no
chr1:21054409-21054810	1.40097808219118	REnh
chr1:21059494-21059856	0.901197622584799	promoter
chr1:21308451-21308832	1.16184264682713	no
chr1:21310052-21310400	1.01756948478494	no
chr1:21349045-21349410	0.923950075612689	REnh
chr1:21417659-21417972	1.22488752579582	REnh
chr1:21502609-21502869	0.699819454057411	promoter
chr1:21503053-21503238	0.591422378753037	promoter
chr1:21521508-21522052	1.0631607855147	no
chr1:21543377-21543729	0.811652838060649	no
chr1:21544440-21544695	1.11269619533214	no
chr1:21558420-21558896	1.12474603896386	no
chr1:21571554-21571831	1.32030826462979	no
chr1:21581632-21582180	1.02397566608173	no
chr1:21588309-21588554	0.570762655204537	REnh
chr1:21594754-21594976	0.78675354772914	no
chr1:21596539-21597264	1.07337019460607	no
chr1:21629145-21629697	1.07298308274952	no
chr1:21650874-21651490	0.782410403000249	REnh
chr1:21660884-21661700	1.00687394082575	REnh
chr1:21671877-21672248	0.506038555418381	promoter
chr1:21684582-21684823	1.34543900279484	no
chr1:21694747-21695446	1.14589182037349	no
chr1:21696992-21697669	0.949905244663438	no
chr1:21795208-21795396	0.86591538799313	no
chr1:21815233-21815510	1.96088909383023	REnh
chr1:21817260-21817647	1.03442037673544	no
chr1:21835520-21836012	1.09327278742216	promoter
chr1:21837744-21838027	1.03560567387404	promoter
chr1:21861276-21861663	0.900398776685489	no
chr1:21866393-21866670	0.748375732864461	no
chr1:21900468-21900947	0.860752673561076	REnh
chr1:21901072-21901543	0.737141471402966	REnh
chr1:21921959-21922454	1.06854920120994	no
chr1:21948944-21949141	0.557979617014065	no
chr1:21974478-21974645	0.842992902166063	no
chr1:21982247-21982608	1.15802537924765	no
chr1:21984339-21984555	1.03716529962021	no
chr1:21985345-21986127	1.09357060219382	no
chr1:22029759-22030245	1.14570626509717	no
chr1:22108839-22109579	0.957778096494548	promoter
chr1:22131747-22131998	0.714194382932264	no
chr1:22141156-22141329	0.753467971323298	no
chr1:22160548-22160827	0.854120001759981	no
chr1:22192528-22192826	1.60215199973045	no
chr1:22208609-22208920	0.786308872058185	no
chr1:22210984-22211201	2.47241517722105	no
chr1:22257672-22257956	1.82261003700172	REnh
chr1:22283439-22283779	0.77670642011501	REnh
chr1:22290268-22290852	1.09357060219382	REnh
chr1:22293790-22293999	0.213547754659704	no
chr1:22299819-22300064	0.731338213137445	no
chr1:22308598-22308864	1.05428694623334	no
chr1:22331623-22332025	0.846138104673911	no
chr1:22345842-22346130	0.947437014408097	no
chr1:22349320-22349678	0.893521064936299	no
chr1:22379590-22379802	0.378438664329801	promoter
chr1:22432159-22432571	0.931880581488119	no
chr1:22458223-22458896	1.02234838678799	REnh
chr1:22469686-22470050	1.53017001653654	promoter
chr1:22558512-22558815	0.923950075612689	no
chr1:22602308-22602664	0.82587760184101	no
chr1:22643697-22644100	1.36129657536116	no
chr1:22707099-22707345	1.11628382950051	no
chr1:22739050-22739367	0.847688660115865	no
chr1:22742879-22743522	0.863696974523319	no
chr1:22746877-22747405	1.0430295829787	no
chr1:22778345-22778541	1.02497554467375	promoter
chr1:22854416-22854811	1.09244285170187	no
chr1:22968402-22968981	1.10527348698627	no
chr1:22992202-22992689	1.08213246274682	no
chr1:23000532-23001141	1.08626838909712	no
chr1:23030876-23031494	0.89440143605786	no
chr1:23035782-23035978	0.657313004941677	promoter
chr1:23039506-23039743	1.37319845586826	no
chr1:23102788-23103102	1.33254449802513	no
chr1:23124673-23124860	0.357489428479437	no
chr1:23145595-23145792	0.738056026377756	no
chr1:23158639-23158919	0.606441458563655	REnh
chr1:23161390-23161594	2.2570015212384	no
chr1:23188396-23188986	1.07945809687053	no
chr1:23215634-23216206	1.0140989673467	no
chr1:23256710-23257352	0.950294509349846	no
chr1:23290664-23291090	1.13197894547159	promoter
chr1:23302913-23303623	0.946192385962818	REnh
chr1:23345728-23346051	0.842083291664812	promoter
chr1:23407931-23408223	1.02124429041574	no
chr1:23425117-23425752	0.992234132771406	no
chr1:23426812-23426975	4.97781816038713	no
chr1:23504113-23504417	1.36733911864933	REnh
chr1:23505445-23506068	0.84171806270998	no
chr1:23510981-23511620	0.914846844300005	no
chr1:23536621-23537175	0.910079262300553	no
chr1:23543169-23544165	1.10343417490869	REnh
chr1:23556164-23556336	1.76206786309584	no
chr1:23670608-23670836	0.78649090696276	promoter
chr1:23694542-23694761	0.681500009030802	promoter
chr1:23695382-23695771	0.766643187553866	promoter
chr1:23704030-23704310	0.943304186532411	no
chr1:23730271-23730852	1.11949756631137	REnh
chr1:23792972-23793182	0.885296852667589	no
chr1:23823431-23823993	0.894964303966171	REnh
chr1:23854532-23854724	0.826328023206568	REnh
chr1:23866230-23866704	0.998329508674701	REnh
chr1:23871137-23871813	1.01107186000211	REnh
chr1:23881260-23881768	0.867538350447666	SE
chr1:23882439-23883821	0.544020763943362	SE
chr1:23884826-23885223	0.812294051967507	promoter
chr1:23885750-23886307	0.491530431498458	promoter
chr1:23892784-23893120	1.23019452886397	no
chr1:23920127-23920314	1.11628382950051	no
chr1:23945960-23946239	0.74747435590404	REnh
chr1:23961377-23961836	0.794498675434902	REnh
chr1:23963789-23964358	0.958530026826846	REnh
chr1:23984154-23984508	0.990438493683594	no
chr1:23991695-23992114	1.03950952918313	no
chr1:24018048-24018340	1.1565784398644	promoter
chr1:24045030-24045274	0.961534428969412	no
chr1:24077753-24078155	0.922101849953064	no
chr1:24098603-24099055	1.04928881313483	no
chr1:24104903-24105153	1.0313233216272	promoter
chr1:24123332-24123532	1.30130324875473	no
chr1:24125121-24125329	0.632994670309748	promoter
chr1:24130768-24130931	2.08407771483031	no
chr1:24132365-24132554	0.787473996019237	no
chr1:24136164-24136678	1.41629283672778	no
chr1:24137313-24137636	0.974049637690333	no
chr1:24181011-24181433	1.01600138227869	no
chr1:24194736-24195114	1.14751880467176	promoter
chr1:24243201-24243737	1.14366418994327	no
chr1:24275571-24276032	0.864842834437016	REnh
chr1:24285449-24285722	1.15240475733756	promoter
chr1:24306394-24306836	0.810419693354282	REnh
chr1:24354396-24354924	0.802552939430031	no
chr1:24367534-24367726	0.973981736481021	no
chr1:24397287-24397733	0.920849761718471	no
chr1:24401848-24402159	0.673918329476928	no
chr1:24438963-24439404	1.01705702377538	no
chr1:24476904-24477342	1.00644768186911	REnh
chr1:24481953-24482263	1.25994933370101	no
chr1:24518500-24518718	0.813640380823489	REnh
chr1:24525524-24526306	0.950578355192918	promoter
chr1:24528271-24528967	1.01650626935445	promoter
chr1:24530038-24530213	1.62755886591295	no
chr1:24580109-24580374	1.27994458563736	no
chr1:24592795-24593402	0.908652666374679	REnh
chr1:24635162-24635554	0.8814460616599	no
chr1:24643187-24643916	1.29829309550921	promoter
chr1:24648143-24649074	0.834590571314118	promoter
chr1:24649931-24650154	1.41287716255002	promoter
chr1:24652452-24652675	1.98277228985881	no
chr1:24691707-24692222	0.793003711326453	REnh
chr1:24711487-24712146	1.25787263880768	no
chr1:24716333-24717181	0.936723157430107	no
chr1:24717540-24718211	0.925606945627501	REnh
