coord	FC	cat	catG
chr1:20760648-20760911	0.967012886057621	no	none
chr1:20812002-20813633	0.878473356784505	promoter	no
chr1:20820264-20823725	0.935738230798945	REnh	none
chr1:20833978-20834954	1.04656477350624	promoter	no
chr1:20848810-20849137	0.704075220601314	no	none
chr1:20901733-20902175	0.742781240774214	REnh	none
chr1:20915472-20916055	0.631253112031826	promoter	no
chr1:20929752-20931705	0.841382351617674	REnh	no
chr1:20937401-20941423	0.717389018865024	REnh	no
chr1:20959684-20960588	0.895296653047439	promoter	no
chr1:20966616-20966980	0.886020675232837	no	no
chr1:20987180-20987955	1.08933282922954	promoter	no
chr1:20988118-20988935	0.747982770439558	promoter	none
chr1:21022836-21023968	0.951368203879027	REnh	no
chr1:21024085-21025678	0.827107999503114	REnh	no
chr1:21057967-21060372	0.831243478738105	promoter	down
chr1:21112360-21114284	1.06232883953735	promoter	no
chr1:21348790-21349979	0.609157848013514	REnh	no
chr1:21502317-21503444	1.17327301527521	promoter	no
chr1:21521640-21522014	0.908998576359712	no	none
chr1:21558550-21558803	0.895520725707281	no	no
chr1:21578638-21579189	0.644931402650067	REnh	no
chr1:21581691-21582114	0.827306188241737	no	no
chr1:21587096-21589738	0.692814502109998	REnh	no
chr1:21596655-21597112	0.823372712929164	no	no
chr1:21616467-21617076	0.883999020126376	promoter	no
chr1:21620061-21620987	2.38875396010496	promoter	no
chr1:21621317-21621716	1.21688944417472	promoter	no
chr1:21629200-21629501	1.10202289558274	no	no
chr1:21648985-21649600	0.835798532669595	no	no
chr1:21650276-21653040	0.950888114217259	REnh	no
chr1:21655592-21656558	0.918509960495635	REnh	no
chr1:21660831-21661801	0.949010352326109	REnh	no
chr1:21671585-21672793	0.736568336643515	promoter	no
chr1:21694851-21695377	0.851340001231368	no	none
chr1:21697067-21697418	0.898660057190509	no	none
chr1:21766143-21766501	0.56971021030848	promoter	none
chr1:21766678-21767073	0.492779876239067	promoter	no
chr1:21817337-21817579	1.19303591697216	no	none
chr1:21900595-21900897	0.705412269740514	REnh	no
chr1:21922056-21922368	0.91163783953822	no	none
chr1:21965209-21965570	0.635873851190521	REnh	no
chr1:21985631-21985901	0.928226613378478	no	no
chr1:22029838-22030164	1.01324996817075	no	no
chr1:22109005-22110186	0.830617045713588	promoter	no
chr1:22182484-22182705	0.273458075655233	no	no
chr1:22188235-22188472	0.52540024567387	no	no
chr1:22196557-22196797	0.304634493961876	REnh	no
chr1:22257632-22258723	0.525524827810705	REnh	no
chr1:22262344-22263608	0.540131989824466	promoter	no
chr1:22263887-22264738	0.556509650504502	promoter	none
chr1:22265572-22265874	0.398231546378958	promoter	none
chr1:22265975-22266265	0.353471224099911	REnh	none
chr1:22282061-22282381	0.663555841781465	no	none
chr1:22282690-22283120	0.612265994948287	REnh	none
chr1:22283370-22283721	0.490057213521483	REnh	none
chr1:22290499-22290845	0.804843708390619	REnh	none
chr1:22292505-22294243	0.606668039795232	no	none
chr1:22294943-22295196	0.656385656417445	no	none
chr1:22298310-22299357	0.596356693831176	no	none
chr1:22299647-22301681	0.48088761820946	no	none
chr1:22323925-22324239	0.491187285437538	no	none
chr1:22324580-22325468	0.365665029512734	no	none
chr1:22351692-22352933	0.788871251028939	promoter	no
chr1:22379092-22380050	0.910825167097832	promoter	no
chr1:22458406-22458702	1.01900798819421	REnh	none
chr1:22743108-22743367	0.667588257733689	no	none
chr1:22746990-22747290	1.01144796160191	no	none
chr1:22778058-22779215	0.739702674622048	promoter	no
chr1:22968523-22968846	0.734642885750431	no	none
chr1:23000675-23001023	0.786483351022485	no	none
chr1:23030962-23031309	0.761858417515974	no	none
chr1:23256789-23257136	0.667720217816393	no	none
chr1:23303134-23303443	0.578638894301308	REnh	none
chr1:23344969-23346986	0.665056913565845	promoter	no
chr1:23425222-23425686	0.851347650044018	no	no
chr1:23494706-23495769	0.702647330305284	promoter	no
chr1:23504165-23504499	0.591123199370174	REnh	none
chr1:23511160-23511541	0.838105726960947	no	none
chr1:23514389-23516928	0.593717670835568	REnh	none
chr1:23520697-23521462	0.502705031709091	promoter	none
chr1:23522860-23525492	0.658370105719015	REnh	none
chr1:23536726-23536987	0.691282083503759	no	none
chr1:23543363-23544139	0.681249656303622	REnh	none
chr1:23669800-23672121	0.880098661743011	promoter	no
chr1:23694299-23694773	0.82857779689145	promoter	no
chr1:23695085-23696293	1.05672517733723	promoter	up
chr1:23703766-23704000	1.02308778065134	REnh	none
chr1:23729383-23729787	2.04471279752569	REnh	no
chr1:23730021-23730733	0.927048873583231	REnh	no
chr1:23810360-23810743	0.679999771602578	promoter	no
chr1:23823603-23823976	0.912222292346408	REnh	none
chr1:23856308-23857798	0.81048346901454	promoter	no
chr1:23857943-23858375	0.411621002964857	promoter	none
chr1:23866246-23866607	0.97985318369719	REnh	none
chr1:23871211-23871740	0.823031789997495	REnh	none
chr1:23879685-23889308	0.969506158365454	promoter	down
chr1:23889420-23891614	0.873731900264281	SE	none
chr1:23892716-23893050	0.991485525636826	no	none
chr1:23902241-23905167	0.768941431226147	REnh	none
chr1:23911994-23912267	0.841490870734234	no	none
chr1:23917643-23920739	0.882065060972572	no	none
chr1:23946236-23946480	0.902759538146816	REnh	none
chr1:23961315-23962249	0.77406666449269	REnh	none
chr1:23963800-23964297	0.898857188553693	REnh	none
chr1:24018205-24018975	0.86352713618738	promoter	no
chr1:24069517-24070424	0.73649652325942	promoter	no
chr1:24104396-24105336	0.592146187428058	promoter	up
chr1:24116869-24118420	0.970493589308814	promoter	no
chr1:24125916-24127855	0.696728991906039	promoter	no
chr1:24151502-24152305	0.944300857378004	promoter	up
chr1:24191945-24192368	1.43555507338322	REnh	up
chr1:24194399-24194709	2.00216793381594	promoter	up
chr1:24242989-24243606	1.28166318920417	no	none
chr1:24285298-24287400	0.824940634102647	promoter	no
chr1:24305915-24308059	0.829553938121108	REnh	none
chr1:24434777-24435762	0.519345228983742	REnh	none
chr1:24513343-24514065	0.894684703627933	promoter	no
chr1:24525799-24526214	0.866803019215397	promoter	none
chr1:24528353-24528886	0.934365619921761	promoter	none
chr1:24592982-24593313	0.707570524619727	REnh	none
chr1:24635240-24635508	0.896664496071743	no	none
chr1:24647989-24650005	0.803493864403143	promoter	none
chr1:24690180-24692856	0.764765128250445	REnh	no
chr1:24711656-24712026	1.08795688456726	no	no
chr1:24716547-24716908	1.00890842491839	no	no
chr1:24717766-24718142	0.757852337895013	REnh	no
chr1:24828651-24829302	0.778981732923461	promoter	no
chr1:24829484-24829820	0.615326902034549	promoter	no
chr1:24853792-24854018	0.607497803230844	no	no
chr1:24868572-24868822	0.713203729612051	no	no
chr1:24968385-24968620	0.329915364830081	promoter	none
chr1:24968820-24969537	0.560047429028831	promoter	none
chr1:24969701-24970904	1.18307974666644	promoter	no
chr1:25004567-25005939	0.699385065042142	no	none
chr1:25007866-25008155	0.392147388307591	no	none
chr1:25008436-25008820	0.583093430321901	no	none
chr1:25009018-25011087	0.692369628904059	REnh	none
chr1:25015017-25015486	0.777554807093785	REnh	none
chr1:25031543-25031895	0.859885118960569	REnh	none
chr1:25034202-25034487	0.550127492758992	no	none
chr1:25041241-25041893	0.993257468015893	no	none
chr1:25045142-25046025	0.609125025562803	no	none
chr1:25046325-25047065	0.71683279359505	no	none
chr1:25051133-25051484	0.619423239064698	REnh	none
chr1:25069994-25070976	0.414932100033383	promoter	none
chr1:25071123-25071549	0.861940646549514	promoter	none
chr1:25071848-25073042	0.64729268138794	promoter	no
chr1:25176272-25176507	0.782241648927707	no	none
chr1:25255745-25256473	0.611115488324571	promoter	no
chr1:25256883-25257142	0.525234846027816	promoter	no
chr1:25258741-25259019	0.546763621579103	REnh	no
chr1:25347927-25350470	0.930322281066718	REnh	none
chr1:25357214-25357730	1.12599045414636	no	none
chr1:25363774-25364449	1.05678612594415	no	none
chr1:25395352-25395583	0.459640952271731	no	none
chr1:25417738-25418122	0.958014720225466	no	none
chr1:25427936-25428240	0.979478575031517	no	none
chr1:25444001-25444292	0.856961614270725	no	none
chr1:25493211-25494467	0.653360472827237	REnh	none
chr1:25495364-25495601	1.03493704791452	no	none
chr1:25558426-25559725	0.952314773536325	promoter	no
chr1:25566246-25566848	0.678064118982013	REnh	none
chr1:25573350-25574532	0.476235788002641	promoter	up
chr1:25664416-25665420	0.866688515336718	promoter	no
chr1:25756414-25756681	0.3939789433804	promoter	none
chr1:25830334-25830595	0.988394879301589	REnh	none
chr1:25846992-25847254	0.97279447399039	no	none
chr1:25870101-25870605	0.492253656656031	promoter	no
chr1:25894997-25895616	0.840478545354128	REnh	no
chr1:26126868-26127264	0.783501411424597	promoter	no
chr1:26145525-26147152	0.785041796577043	promoter	no
chr1:26185324-26186542	0.621825492165523	promoter	no
chr1:26201300-26202864	0.696673518197663	REnh	none
chr1:26215773-26219529	0.589248797374494	REnh	no
chr1:26219672-26220123	0.578461519222589	no	no
chr1:26221937-26222213	0.422579456065857	REnh	no
chr1:26232088-26232956	0.510101743405946	promoter	no
chr1:26323823-26324500	0.765391693812839	promoter	down
chr1:26324635-26325127	0.628275072529313	promoter	down
chr1:26361999-26362620	0.500393665830198	REnh	none
chr1:26431491-26431826	0.903825995566151	no	none
chr1:26437272-26438876	0.593852724291448	promoter	down
chr1:26471612-26471895	0.750844150578729	no	none
chr1:26490590-26491098	0.686694490421775	REnh	none
chr1:26496198-26496948	0.832342421331819	promoter	no
chr1:26503987-26504213	0.873731900264281	promoter	no
chr1:26560700-26561750	0.515546091312089	promoter	down
chr1:26602125-26602591	0.902823972415145	REnh	down
chr1:26605661-26607178	1.22141557458491	promoter	no
chr1:26611245-26611880	0.930978871616569	REnh	no
chr1:26632845-26633119	1.15754272633621	promoter	no
chr1:26648063-26648410	0.684738311188813	no	none
chr1:26663111-26663703	0.606343199913376	REnh	none
chr1:26677172-26677744	0.44343985635848	no	none
chr1:26718019-26718240	0.79454169782341	no	none
chr1:26757967-26759102	0.766478532410709	promoter	no
chr1:26798654-26799596	0.919497861790308	promoter	no
chr1:26826592-26828343	0.762484048776381	REnh	none
chr1:26856264-26856658	0.684065062290849	promoter	no
chr1:26928858-26929207	0.690030055267849	no	none
chr1:26946496-26948625	0.791938816195439	REnh	none
chr1:27003945-27004328	0.78979992137242	REnh	none
chr1:27018571-27024620	0.778549673809346	REnh	no
chr1:27032366-27032916	0.350298042963099	no	no
chr1:27049899-27050158	0.483877771537437	REnh	no
chr1:27070596-27070957	1.36904476889483	REnh	no
chr1:27113174-27116022	0.849725921255941	promoter	no
chr1:27126619-27126840	0.525110693176289	REnh	none
chr1:27153196-27153804	0.873731900264281	promoter	no
chr1:27174913-27176903	1.25521742357491	SE	no
chr1:27179186-27181579	1.01285392040555	SE	no
chr1:27187254-27193003	0.786616426846714	promoter	no
chr1:27198124-27200137	1.02455675659252	no	none
chr1:27204394-27204746	0.771966121531337	no	none
chr1:27216011-27217103	0.87688502873871	promoter	no
chr1:27226382-27227382	1.08274081275809	promoter	no
chr1:27248170-27249203	0.996541643670279	promoter	no
chr1:27286115-27287265	0.928016288306682	promoter	no
chr1:27316603-27317098	0.813969116388476	SE	none
chr1:27317257-27318683	0.584577394969692	promoter	none
chr1:27318811-27320783	0.642339136696036	promoter	down
chr1:27320901-27321879	0.69681688453474	promoter	down
chr1:27324068-27327040	0.558827800183564	SE	down
chr1:27327239-27328939	0.459503987239319	SE	down
chr1:27336851-27337084	0.624982604815376	SE	no
chr1:27337406-27339412	0.445799588597352	promoter	no
chr1:27339625-27340039	0.310033900093777	promoter	none
chr1:27357678-27358827	0.556107459089747	REnh	none
chr1:27371063-27371367	0.873731900264281	REnh	none
chr1:27372423-27372810	0.947464550075613	REnh	none
chr1:27376379-27377111	0.464784476198191	no	none
chr1:27423816-27424246	0.795088164866957	no	none
chr1:27481195-27481888	0.692295035835618	promoter	up
chr1:27518388-27519963	0.330254320630327	REnh	none
chr1:27524467-27524691	0.650737679779198	no	none
chr1:27561243-27561807	0.631904779854192	promoter	no
chr1:27611182-27611514	0.618078848551841	no	no
chr1:27627321-27627619	0.582997992995956	no	no
chr1:27648500-27649338	1.05230958333576	promoter	no
chr1:27668322-27670078	0.700027745142158	promoter	no
chr1:27692463-27693514	0.614635125886076	promoter	no
chr1:27714958-27715179	0.799529615740776	no	none
chr1:27718236-27719721	0.594630650231717	promoter	no
chr1:27721821-27722239	0.798317309612617	REnh	no
chr1:27743036-27743363	0.842017493721113	no	no
chr1:27815492-27817694	1.21599641673543	promoter	no
chr1:27849643-27849990	1.66803362777726	SE	none
chr1:27851795-27856341	2.24515300890421	SE	none
chr1:27862399-27872901	2.75072932530893	SE	no
chr1:27883241-27884262	1.07359101220937	SE	no
chr1:27929212-27930856	1.51117923542728	promoter	no
chr1:27932426-27932660	0.655794238066842	no	none
chr1:27932826-27933143	0.848071638876197	no	none
chr1:27935134-27935616	1.15684934769465	no	none
chr1:27970408-27970742	0.532962828398337	REnh	none
chr1:27976717-27977997	0.365500526721492	REnh	none
chr1:27985557-27986783	0.599643129926355	REnh	none
chr1:27989633-27989953	0.886020675232837	REnh	none
chr1:28052578-28052911	0.588302241375768	promoter	no
chr1:28099743-28100032	0.906032525042998	promoter	no
chr1:28156870-28157993	0.589070723228474	promoter	no
chr1:28240465-28241818	0.862629843081762	promoter	no
chr1:28285977-28286827	0.829176474447643	promoter	down
chr1:28295147-28295494	0.509016225017848	no	none
chr1:28306120-28306455	1.14442336678334	no	no
chr1:28414687-28415166	1.11175194119893	promoter	no
chr1:28417756-28418047	0.981102947915806	no	none
chr1:28535398-28535661	0.7167740738695	no	no
chr1:28558968-28559559	1.24787402380314	promoter	no
chr1:28561994-28562443	0.676092262127215	promoter	none
chr1:28562630-28563265	0.547948902755072	promoter	no
chr1:28575009-28575371	0.731927721694548	REnh	none
chr1:28575603-28576975	0.406183057313495	REnh	none
chr1:28586036-28587004	0.724134120024677	promoter	up
chr1:28654805-28656471	0.753391339268861	promoter	no
chr1:28672626-28673590	0.797551385821386	REnh	none
chr1:28677591-28679743	0.709277201368151	REnh	none
chr1:28694704-28694941	0.65571818234805	promoter	none
chr1:28696164-28696885	0.625538725018247	promoter	no
chr1:28831300-28836872	0.453454809333535	promoter	no
chr1:28844541-28846075	0.673003196840214	promoter	no
chr1:28852548-28854699	0.990047031857804	SE	no
chr1:28878936-28880241	0.698570664653399	promoter	no
chr1:28904399-28904864	0.255696852920615	no	no
chr1:28907566-28909448	0.457518370524187	promoter	no
chr1:28927887-28928203	0.724921114331192	REnh	none
chr1:28929308-28929612	0.690825061239553	REnh	no
chr1:28969066-28970500	0.681010165924397	promoter	no
chr1:28974528-28974789	0.655662374407971	promoter	none
chr1:28974902-28975415	0.686180271043969	promoter	no
chr1:28994741-28995391	0.762869803482136	promoter	no
chr1:28995539-28996543	1.17755058479547	promoter	no
chr1:29048405-29048831	0.494672507524897	REnh	none
chr1:29062654-29064729	0.848258667020425	promoter	no
chr1:29111633-29111971	0.766158889287831	REnh	none
chr1:29172813-29173083	0.612265994948287	REnh	none
chr1:29203678-29203954	0.910833042526034	REnh	none
chr1:29208605-29209013	0.798113875851165	REnh	none
chr1:29211056-29211949	0.449795995235518	promoter	none
chr1:29213620-29214318	0.55245558202162	promoter	no
chr1:29220296-29220543	0.873731900264281	no	no
chr1:29241040-29241419	0.642008931395439	promoter	no
chr1:29360367-29360696	0.930932024667835	no	no
chr1:29447800-29448120	0.779782233569198	promoter	no
chr1:29448358-29451697	0.759780260117019	promoter	no
chr1:29507478-29508968	1.08797802327849	promoter	no
chr1:29557041-29557793	0.613609697102135	promoter	no
chr1:29563901-29564225	0.651125046693764	promoter	no
chr1:29564481-29565427	0.68706278304724	promoter	no
chr1:29705988-29706407	0.892106913939661	no	none
chr1:29839845-29840117	1.17877545646627	no	none
chr1:30113296-30113525	0.472016084050819	no	none
chr1:30129376-30129627	1.53627741705236	no	none
chr1:30162268-30162513	1.55990878528859	no	none
chr1:30170863-30171182	0.912795919650166	no	none
chr1:30181894-30183214	1.03482754417521	REnh	none
chr1:30262195-30262660	0.638947896354494	no	none
chr1:30262910-30263206	1.08077737426056	no	none
chr1:30265887-30266171	0.889033684857351	no	none
chr1:30321930-30322283	1.08868764996751	no	none
chr1:30385381-30385602	0.873731900264281	no	none
chr1:30558776-30559107	1.00457361577807	no	none
chr1:30579040-30579258	1.41754843569848	no	none
chr1:30584402-30584620	1.0839079587471	no	none
chr1:31000503-31001000	0.735264087227153	REnh	none
chr1:31090652-31092136	0.731809600762795	REnh	none
chr1:31157988-31158261	0.583133707271727	REnh	none
chr1:31180981-31181279	0.91527224417542	no	none
chr1:31191536-31192385	0.622362388047869	promoter	no
chr1:31221257-31221545	2.70749020946092	no	none
chr1:31252478-31252774	0.776830025928132	no	none
chr1:31255296-31255555	0.759068921226974	REnh	none
chr1:31274597-31275016	0.984076916371137	no	none
chr1:31384152-31384553	0.781829221047903	REnh	none
chr1:31537491-31539100	0.916814147092817	promoter	no
chr1:31627352-31628794	0.731966762545429	REnh	none
chr1:31635618-31635892	1.1522121872011	REnh	none
chr1:31654450-31654676	0.677071987021517	REnh	down
chr1:31769030-31769693	0.79705138244489	promoter	no
chr1:31769892-31770350	0.703745149240102	promoter	no
chr1:31867511-31867768	0.946391517749877	REnh	none
chr1:31869549-31869824	1.2720142479631	REnh	none
chr1:31886113-31886518	0.706396105412025	promoter	no
chr1:31886653-31886906	0.741748229529496	promoter	no
chr1:31895538-31895890	0.701218052360765	REnh	no
chr1:32014627-32015170	0.873731900264282	REnh	none
chr1:32029673-32030035	0.956270676267655	REnh	none
chr1:32038397-32043480	0.98915364233332	promoter	no
chr1:32053179-32055422	1.03652675557369	REnh	no
chr1:32059569-32059923	0.873731900264282	no	none
chr1:32109649-32110847	1.01201708627287	promoter	no
chr1:32129496-32129848	0.940855989913266	no	none
chr1:32170784-32171091	0.963962389103966	no	none
